,t,H_x,dPsi,ATP_x,ADP_x,AMP_x,GTP_x,GDP_x,Pi_x,NADH_x,QH2_x,OAA_x,ACCOA_x,CIT_x,ICIT_x,AKG_x,SCOA_x,COASH_x,SUC_x,FUM_x,MAL_x,GLU_x,ASP_x,K_x,Mg_x,O2_x,CO2tot_x,Cred_i,ATP_i,ADP_i,AMP_i,Pi_i,H_i,Mg_i,K_i,ATP_c,ADP_c,Pi_c,H_c,Mg_c,K_c,PYR_x,PYR_i,PYR_c,CIT_i,CIT_c,AKG_i,AKG_c,SUC_i,SUC_c,MAL_i,MAL_c,ASP_i,ASP_c,GLU_i,GLU_c,FUM_i,FUM_c,ICIT_i,ICIT_c,GLC_c,G6P_c,PCr_c,AMP_c
1355,27.182052852217872,4.142684058894893e-08,165.32575486752347,0.0003769733490347093,0.001998026651965291,0.000375,0.0008073957045888732,0.004192634295411136,0.0005227183096091954,7.543451017044019e-05,0.0013053541382445008,4.423588739843378e-11,0.0030031008974607093,0.0006264159687291567,1.1339313943940454e-05,1.6727876738700138e-06,1.6394202741215474e-07,6.595959350774571e-06,0.0003437074687459589,0.00015507899726460868,0.0006964031316249916,0.008955074304244805,2.761389894201301e-08,0.1139489203391815,0.002571414965600457,6.69e-05,0.0214,0.0007548225669882398,0.002584327287302504,0.0001590772176505662,6.438969223069831e-06,0.00022882499174030886,6.3096e-08,0.001003,0.13,0.002582542976059002,0.0001608615288945989,0.00022928874765500306,6.3096e-08,0.0004,0.11,0.0002306731914531129,0.00015354847718591428,0.00015375,0.0005260229862057329,0.0005260234821145183,9.156157496862579e-07,9.156370528649626e-07,0.00010334963419827551,0.00010334172633942545,0.0003811662151024463,0.0003811745669642505,5.060136208296808e-06,5.059352061276023e-06,0.005160102224497822,0.005160101702815119,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340807278427731,6.588775602366478e-06
1356,27.56575861324352,4.142963085062273e-08,165.3272027947362,0.0003769602907950791,0.0019980397102049214,0.000375,0.0008073656915270277,0.004192664308472981,0.0005226846589607583,7.543532787922996e-05,0.0013055175961602349,4.423160337019319e-11,0.0030030992357357217,0.000626399147585457,1.1338944945832825e-05,1.6725819598571545e-06,1.6408446427066251e-07,6.597478638904047e-06,0.00034405043355698164,0.00015509182918420133,0.0006964357351508196,0.008954589925932843,2.7885047447497018e-08,0.11394866542314327,0.0025714606269139468,6.69e-05,0.0214,0.000754819147242743,0.002584327517419896,0.00015907700684651872,6.438951584283342e-06,0.00022883831697205066,6.3096e-08,0.001003,0.13,0.00258254322417327,0.0001608613000935957,0.00022930207533497661,6.3096e-08,0.0004,0.11,0.00023065837201019417,0.00015354849112760109,0.00015375,0.0005259600641338277,0.0005259605602179625,9.129346612336063e-07,9.129556326968675e-07,0.00010434538285768495,0.00010433759025738911,0.0003801148420166932,0.00038012306776112734,5.159513344011495e-06,5.1587307397227724e-06,0.00516016087306974,0.005160160465986206,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340819177818556,6.588756226034104e-06
1357,27.94946437426917,4.1432107992971034e-08,165.32847643924953,0.0003769488197968301,0.0019980511812031708,0.000375,0.0008073391876214109,0.004192690812378597,0.0005226556897778481,7.54361501051627e-05,0.0013056716707292274,4.4227465524188686e-11,0.003003097660177794,0.0006263827487596929,1.1338590046909365e-05,1.6723933310659637e-06,1.6422118831553353e-07,6.598917472786956e-06,0.0003443826678389361,0.00015510564048792493,0.0006964734014688497,0.00895414804185086,2.8155803111576984e-08,0.11394849621322013,0.002571501922677476,6.69e-05,0.0214,0.0007548178838822552,0.0025843277059382375,0.00015907683422929105,6.438937140532702e-06,0.00022885051980729875,6.3096e-08,0.001003,0.13,0.0025825434284871738,0.00016086111168079565,0.00022931428035711387,6.3096e-08,0.0004,0.11,0.00023064528473669882,0.00015354850501226062,0.00015375,0.0005258971197258206,0.0005258976159866282,9.102953315242732e-07,9.103159763151635e-07,0.00010532659057566293,0.00010531891197531872,0.0003790793754811599,0.00037908747655116996,5.2586950469023105e-06,5.257913981052509e-06,0.005160205848808792,0.005160205543150529,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.0103408289767324,6.588740270042451e-06
1358,28.333170135294818,4.143430765963456e-08,165.3295958928627,0.00037693875222959003,0.001998061248770411,0.000375,0.0008073157885986538,0.004192714211401355,0.0005226308485772179,7.543697531675558e-05,0.0013058173041172998,4.4223462544890254e-11,0.003003096162003194,0.0006263667497369795,1.1338248103671785e-05,1.6722200351596657e-06,1.643527222809039e-07,6.600284113421938e-06,0.00034470502091452364,0.00015512030140068278,0.0006965155088899791,0.00895374383797595,2.8426150317885517e-08,0.1139484022161627,0.0025715393450403932,6.69e-05,0.0214,0.0007548185032581533,0.00258432785797085,0.0001590766951046223,6.438925499073043e-06,0.00022886171887897392,6.3096e-08,0.001003,0.13,0.0025825435943764353,0.00016086095869925594,0.0002293254813864682,6.3096e-08,0.0004,0.11,0.0002306337313682827,0.00015354851881636637,0.00015375,0.0005258341528494446,0.0005258346492877045,9.076971388562406e-07,9.077174615086359e-07,0.00010629341914915834,0.00010628585325820307,0.0003780596306217392,0.0003780676084877895,5.3576818578796066e-06,5.356902326219137e-06,0.005160238722203001,0.005160238506370012,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340836932980086,6.5887273146216314e-06
1359,28.716875896320467,4.1436261263850004e-08,165.3305789631052,0.00037692992576608545,0.0019980700752339157,0.000375,0.0008072951367091219,0.004192734863290888,0.0005226096430808521,7.543780211430034e-05,0.0013059553337967326,4.4219584757393474e-11,0.00300309473359062,0.0006263511299854341,1.133791808907925e-05,1.6720605110844838e-06,1.6447951603129812e-07,6.6015857322455955e-06,0.0003450182535717305,0.00015513569713356128,0.0006965615049689931,0.008953373043055825,2.869607682016862e-08,0.11394837414497765,0.0025715733304801603,6.69e-05,0.0214,0.0007548207647987907,0.0025843279780339294,0.00015907658532481408,6.43891631278473e-06,0.00022887202076596179,6.3096e-08,0.001003,0.13,0.0025825437265818174,0.000160860836777698,0.0002293357850098221,6.3096e-08,0.0004,0.11,0.00023062353576920605,0.0001535485325473728,0.00015375,0.0005257711634364583,0.0005257716600524946,9.051394622870998e-07,9.051594689266258e-07,0.00010724603405597754,0.00010723857955730667,0.00037705541950034223,0.00037706327565280735,5.456474308890482e-06,5.455696307331444e-06,0.005160260886980276,0.0051602607503937244,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340843273815483,6.58871698948225e-06
1360,29.171761354354526,4.143829707264427e-08,165.33158924718342,0.000376920872607525,0.001998079128392476,0.000375,0.0008072737798101113,0.004192756220189898,0.0005225886268987044,7.543878278403486e-05,0.0013061101364375892,4.4215136795996757e-11,0.003003093120855048,0.0006263330784285145,1.1337541060270719e-05,1.6718873336187312e-06,1.6462428346957717e-07,6.603053700379654e-06,0.00034537871047062127,0.00015515476092522828,0.0006966204010499622,0.008952971580204243,2.9015512425415336e-08,0.11394841502748508,0.0025716096962481345,6.69e-05,0.0214,0.0007548252797642791,0.00258432808437738,0.0001590764882188773,6.438908186776491e-06,0.00022888319858503333,6.3096e-08,0.001003,0.13,0.0025825438453867416,0.00016086072720977103,0.0002293469646790325,6.3096e-08,0.0004,0.11,0.00023061299554687982,0.00015354854865922936,0.00015375,0.0005256964599047066,0.0005256969567313122,9.021589852264537e-07,9.021786212845543e-07,0.00010835718325228857,0.00010834985907598934,0.000375884782689301,0.0003758924965065432,5.57334228233337e-06,5.572566089264821e-06,0.005160274974509416,0.005160274920510486,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.01034084897226015,6.588707710623159e-06
1361,29.626646812388586,4.144006727498915e-08,165.33245297855223,0.00037691315224369496,0.001998086848756306,0.000375,0.0008072553787390475,0.004192774621260962,0.0005225714835946727,7.543976230386808e-05,0.0013062563858348701,4.4210838728377566e-11,0.003003091586315883,0.0006263155055903505,1.1337178160532876e-05,1.671729532884478e-06,1.6476358404961882e-07,6.604448938964703e-06,0.0003457283121709139,0.00015517456561769597,0.0006966833595115443,0.008952606247506434,2.9334321478424143e-08,0.11394852506898667,0.002571642338145131,6.69e-05,0.0214,0.0007548314919221572,0.0025843281571364257,0.00015907642193808407,6.438902639815706e-06,0.00022889338555566195,6.3096e-08,0.001003,0.13,0.002582543928775525,0.00016086065029919706,0.00022935715325121434,6.3096e-08,0.0004,0.11,0.00023060391814059414,0.00015354856462307409,0.00015375,0.0005256217247532331,0.0005256222217896753,8.992336066932881e-07,8.992528797071435e-07,0.00010944887790597838,0.0001094416821456169,0.0003747353893911565,0.0003747429630114682,5.689938697901033e-06,5.689164307698428e-06,0.005160277542608846,0.005160277559764819,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340852972232443,6.5887011973393546e-06
1362,29.94936350027854,4.144118154724988e-08,165.33298796040472,0.00037690838289886134,0.0019980916181011397,0.000375,0.000807243894969009,0.004192786105031,0.000522561363798147,7.544045564742074e-05,0.0013063554811024358,4.420787443871608e-11,0.003003090540382904,0.0006263033149907321,1.1336928609409346e-05,1.6716259244688258e-06,1.6485937195567035e-07,6.605399084037439e-06,0.000345970243343255,0.00015518899421213846,0.0006967301442604135,0.008952366310324983,2.956011262594328e-08,0.11394863933552049,0.0025716635094928356,6.69e-05,0.0214,0.0007548367804601374,0.002584328191162102,0.0001590763910603306,6.438900055224088e-06,0.00022890007971250627,6.3096e-08,0.001003,0.13,0.0025825439693639676,0.00016086061286027298,0.00022936384838353118,6.3096e-08,0.0004,0.11,0.0002305982554223292,0.00015354857588246098,0.00015375,0.0005255686851018092,0.0005255691822864172,8.971910742525093e-07,8.972100965558668e-07,0.00011021173721778414,0.0001102046313946224,0.00037393266184248197,0.0003739401373019709,5.772493361868177e-06,5.771720247474489e-06,0.005160273248092907,0.00516027330918683,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340854919233972,6.588698026604181e-06
1363,30.272080188168495,4.144219158749643e-08,165.33346544958246,0.00037690413491731637,0.0019980958660826844,0.000375,0.0008072335708112673,0.004192796429188741,0.000522552754175083,7.544114728463693e-05,0.0013064510526007353,4.420497514527039e-11,0.0030030895262209627,0.0006262913444756748,1.1336685200061428e-05,1.6715285802822019e-06,1.6495288665447032e-07,6.606319731280273e-06,0.00034620744256649925,0.0001552036897400419,0.0006967784632025555,0.008952140638061172,2.9785573561253016e-08,0.11394877989854452,0.0025716832078873605,6.69e-05,0.0214,0.0007548427021426146,0.0025843282123504574,0.00015907637196830131,6.438898456981662e-06,0.00022890637119704114,6.3096e-08,0.001003,0.13,0.002582543996419189,0.00016086058789997743,0.0002293701408634033,6.3096e-08,0.0004,0.11,0.00023059316795152085,0.00015354858695460234,0.00015375,0.0005255156296861895,0.0005255161270181236,8.951754435073118e-07,8.951942126431243e-07,0.00011096505341560856,0.00011095803655746377,0.0003731403483340702,0.00037314772672370703,5.854912076978661e-06,5.854140235205009e-06,0.005160264432790365,0.005160264534805055,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340856217489232,6.5886959129192905e-06
1364,30.334996548497106,4.1442377223897164e-08,165.3335523555528,0.0003769033629307252,0.001998096638069276,0.000375,0.0008072316832543239,0.0041927983167456846,0.0005225512371424449,7.544128190286665e-05,0.0013064692982524494,4.4204417132932626e-11,0.0030030893319973923,0.0006262890356983478,1.1336638430063384e-05,1.671510292000382e-06,1.6497086266061341e-07,6.6064959788446585e-06,0.0003462531578030136,0.0001552065826207895,0.0006967880467916416,0.00895209818527829,2.982949012047865e-08,0.11394881011008656,0.0025716868887772303,6.69e-05,0.0214,0.0007548439236599608,0.0025843282151108583,0.00015907636950384096,6.438898250617731e-06,0.00022890755425219802,6.3096e-08,0.001003,0.13,0.0025825440002465285,0.0001608605843683281,0.00022937132406980514,6.3096e-08,0.0004,0.11,0.00023059223829386313,0.00015354858910916747,0.00015375,0.0005255052842534244,0.0005255057816139774,8.947855840111592e-07,8.94804304295361e-07,0.00011111081605480678,0.00011110381642749101,0.00037298708327323924,0.000372994442864677,5.870964495339121e-06,5.8701929013798194e-06,0.005160262226277439,0.0051602623356231045,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340856401184668,6.588695613855516e-06
1365,30.397912908825717,4.144255929926046e-08,165.33363734180716,0.000376902608542776,0.0019980973924572246,0.000375,0.0008072298345710892,0.00419280016542892,0.0005225497692841313,7.544141641336405e-05,0.0013064874223584163,4.420386163640812e-11,0.003003089138934934,0.0006262867349270196,1.1336591876279981e-05,1.671492221361789e-06,1.649887541764864e-07,6.606671149787202e-06,0.0003462987048944059,0.0001552094840519491,0.0006967976806540189,0.008952056209475038,2.9873394527601535e-08,0.11394884118815496,0.0025716905202118638,6.69e-05,0.0214,0.000754845166026704,0.0025843282174501446,0.00015907636742547787,6.438898076537319e-06,0.00022890872391897858,6.3096e-08,0.001003,0.13,0.0025825440036270552,0.00016086058124872385,0.00022937249391814663,6.3096e-08,0.0004,0.11,0.0002305913277654613,0.00015354859126302247,0.00015375,0.000525494938225665,0.0005254954356148054,8.943967308407295e-07,8.944154027852794e-07,0.00011125622069734979,0.0001112492382636392,0.0003728342087751168,0.0003728415496092659,5.887011759734902e-06,5.8862404134972046e-06,0.005160259869246412,0.005160259985784794,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340856563431054,6.588695349662479e-06
1366,30.460829269154328,4.1442737922715925e-08,165.33372043728266,0.00037690187132296405,0.0019980981296770367,0.000375,0.0008072280240340372,0.004192801975965972,0.0005225483506465478,7.544155082839072e-05,0.0013065054267500783,4.4203308506598465e-11,0.003003088946966494,0.0006262844421156152,1.1336545537365632e-05,1.6714743610313051e-06,1.650065658009913e-07,6.606845306602568e-06,0.00034634408562661566,0.00015521239378382592,0.000696807363573939,0.008952014703288822,2.991728641925866e-08,0.11394887311256642,0.0025716941030161627,6.69e-05,0.0214,0.0007548464286936443,0.002584328219375525,0.00015907636572697599,6.438897934239337e-06,0.0002289098801267594,6.3096e-08,0.001003,0.13,0.0025825440065704638,0.0001608605785321884,0.00022937365029088695,6.3096e-08,0.0004,0.11,0.00023059043608128537,0.0001535485934108729,0.00015375,0.0005254845916036778,0.0005254850890213683,8.940088810592364e-07,8.940275048469488e-07,0.00011140126811541786,0.00011139430283817473,0.00037268172398131395,0.0003726890460994067,5.903053872490333e-06,5.902282773858481e-06,0.005160257364061051,0.0051602574876944635,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.010340856704714668,6.5886951196038005e-06
