,t,H_x,dPsi,ATP_x,ADP_x,AMP_x,GTP_x,GDP_x,Pi_x,NADH_x,QH2_x,OAA_x,ACCOA_x,CIT_x,ICIT_x,AKG_x,SCOA_x,COASH_x,SUC_x,FUM_x,MAL_x,GLU_x,ASP_x,K_x,Mg_x,O2_x,CO2tot_x,Cred_i,ATP_i,ADP_i,AMP_i,Pi_i,H_i,Mg_i,K_i,ATP_c,ADP_c,Pi_c,H_c,Mg_c,K_c,PYR_x,PYR_i,PYR_c,CIT_i,CIT_c,AKG_i,AKG_c,SUC_i,SUC_c,MAL_i,MAL_c,ASP_i,ASP_c,GLU_i,GLU_c,FUM_i,FUM_c,ICIT_i,ICIT_c,GLC_c,G6P_c,PCr_c,AMP_c
479,160.2129568445414,4.721186782309754e-08,157.9077767367292,0.0009787523524148736,0.0013962476485851253,0.000375,0.002135136761306525,0.002864893238693475,0.006690064662645002,6.20600800447924e-05,0.00029056892000292004,1.4724748329973806e-10,0.003008519341751799,0.0008661837204162442,1.700254289669369e-05,0.0008355929964250359,6.632108012257162e-08,1.275136006968576e-06,2.0660607823936885e-05,2.256569300430035e-05,1.0767879353360133e-05,0.008068943532361398,9.93210914418809e-10,0.12555036689844914,0.002011440653340914,6.69e-05,0.0214,0.0006236731514323019,0.0023053894955865186,0.0003977763225792127,4.513167339973592e-05,0.003744478651575665,6.3096e-08,0.001003,0.13,0.0022983563442113527,0.00040480947395450054,0.003746306837861729,6.3096e-08,0.0004,0.11,0.00018423811643147585,0.00015310194712300478,0.00015375,0.0005296169258207164,0.0005296169324110039,0.0004850393191809806,0.00048503937757361386,1.145139117168299e-05,1.1451390179148381e-05,6.250230592206796e-06,6.2502332434876855e-06,2.794803117692342e-07,2.794803984451122e-07,0.005471464238469844,0.005471464233289482,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.0043356654713153165,4.6884777769746414e-05
480,173.3512304408399,4.721237327110219e-08,157.90811762220966,0.0009787502010861094,0.0013962497999138895,0.000375,0.0021351322215412798,0.00286489777845872,0.006689945428448065,6.206037888227813e-05,0.0002905711657076189,1.472476432204347e-10,0.003008519338530536,0.0008661868994722494,1.700256395783997e-05,0.000836357614871616,6.632128735807314e-08,1.2751390209962805e-06,2.066082284569726e-05,2.2565662936281247e-05,1.076793302898634e-05,0.00806888482653654,9.922963346337653e-10,0.12555155636431717,0.002011450798969826,6.69e-05,0.0214,0.0006236708156159684,0.0023053924442658037,0.00039777397631783596,4.5131083263663256e-05,0.003744481067133653,6.3096e-08,0.001003,0.13,0.002298359289515319,0.0004048071310684409,0.003746309254342081,6.3096e-08,0.0004,0.11,0.00018423613512668304,0.00015310194638682323,0.00015375,0.000529597042045641,0.0005295970486387952,0.0004848646846646099,0.00048486474205137363,1.1454348144334597e-05,1.145434717652394e-05,6.242303156565486e-06,6.242305760927201e-06,2.79220691694121e-07,2.792207773066221e-07,0.005471479746083754,0.005471479740982575,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335693008685727,4.68841749868625e-05
481,183.83802660975056,4.7212771154607366e-08,157.90838594242794,0.0009787485073466378,0.001396251493653361,0.000375,0.002135128647380608,0.002864901352619392,0.006689851581582457,6.20606138079497e-05,0.0002905729327141303,1.4724776908323444e-10,0.0030085193359953646,0.0008661894017991961,1.700258053490452e-05,0.0008369594686474897,6.632145045836641e-08,1.2751413930679083e-06,2.0660992036889277e-05,2.256563925549932e-05,1.0767975237121565e-05,0.008068838614994443,9.915774472504434e-10,0.12555249263114746,0.002011458785156422,6.69e-05,0.0214,0.0006236689766526028,0.0023053947645099424,0.00039777213009894205,4.513061890258253e-05,0.003744482974734849,6.3096e-08,0.001003,0.13,0.0022983616071030775,0.0004048052875059256,0.003746311162669093,6.3096e-08,0.0004,0.11,0.00018423457549749474,0.00015310194580742063,0.00015375,0.0005295811649161345,0.0005295811715115358,0.0004847274579660099,0.0004847275145626312,1.1456655186322998e-05,1.1456654237911205e-05,6.236076477218005e-06,6.236079044823741e-06,2.790158172078418e-07,2.790159018380376e-07,0.0054714919537416865,0.0054714919487028136,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335714677393937,4.6883700674432135e-05
482,194.3248227786612,4.72131641826385e-08,157.90865097078967,0.000978746834104427,0.0013962531668955719,0.000375,0.0021351251164641203,0.0028649048835358796,0.006689758890949762,6.206084561108564e-05,0.0002905746775212905,1.4724789340454005e-10,0.0030085193334914782,0.0008661918734621187,1.7002596908591153e-05,0.0008375539406992843,6.632161153748418e-08,1.2751437358750166e-06,2.0661159104095768e-05,2.25656158531505e-05,1.0768016894238672e-05,0.008068792967969056,9.908682966393808e-10,0.12555341741785395,0.0020114666735892637,6.69e-05,0.0214,0.0006236671599475491,0.0023053970556609097,0.00039777030702709036,4.513016036631027e-05,0.003744484864164307,6.3096e-08,0.001003,0.13,0.002298363895630429,0.00040480346705768817,0.0037463130528153144,6.3096e-08,0.0004,0.11,0.00018423303492700496,0.0001531019452351171,0.00015375,0.0005295652824165148,0.0005295652890141278,0.00048459212120754075,0.00048459217702504154,1.1458915853826386e-05,1.1458914924521622e-05,6.229937507948425e-06,6.229940039445169e-06,2.788133298156212e-07,2.7881341340629067e-07,0.005471504012387322,0.005471504007409917,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335736074587008,4.688323231173601e-05
483,204.81161894757184,4.7213552424619414e-08,157.90891275487064,0.000978745181062391,0.0013962548199376078,0.000375,0.0021351216281640505,0.0028649083718359494,0.006689667339535571,6.206107434299e-05,0.0002905764004610451,1.4724801620648879e-10,0.0030085193310184217,0.0008661943149023861,1.700261308179823e-05,0.0008381411364793157,6.632177062451083e-08,1.2751460498444268e-06,2.0661324078769508e-05,2.2565592725170945e-05,1.0768058008683158e-05,0.008068747877207983,9.901687554000155e-10,0.12555433088737455,0.0020114744656868832,6.69e-05,0.0214,0.000623665365184038,0.0023053993181711002,0.0003977685067424222,4.512970756422797e-05,0.0037444867354393292,6.3096e-08,0.001003,0.13,0.002298366155549393,0.0004048016693642455,0.0037463149247981705,6.3096e-08,0.0004,0.11,0.00018423151314215266,0.00015310194466981028,0.00015375,0.0005295493946330823,0.0005295494012328719,0.0004844586475476848,0.0004844587025969266,1.1461130854813565e-05,1.1461129944328776e-05,6.223884782077908e-06,6.2238872780778945e-06,2.786133595788734e-07,2.786134421028812e-07,0.005471515924034024,0.005471515919117246,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335757204484131,4.688276980617911e-05
484,225.7852112853931,4.721431478515993e-08,157.909426750458,0.0009787419345632603,0.0013962580664367385,0.000375,0.0021351147772723984,0.0028649152227276015,0.006689487597172894,6.206152275643834e-05,0.00029057978183570806,1.4724825731574937e-10,0.003008519326163357,0.0008661991085836678,1.7002644836178148e-05,0.0008392940555278784,6.632208292286198e-08,1.2751505926095596e-06,2.0661647855852194e-05,2.2565547279302512e-05,1.0768138636423899e-05,0.00806865933692112,9.887980047381819e-10,0.1255561244261227,0.0020114897656602093,6.69e-05,0.0214,0.0006236618404029223,0.002305403758772792,0.0003977649733385737,4.512881886144571e-05,0.003744490423770728,6.3096e-08,0.001003,0.13,0.0022983705910645546,0.0004047981410469236,0.003746318614518849,6.3096e-08,0.0004,0.11,0.00018422852500799374,0.00015310194355988883,0.00015375,0.0005295176035063639,0.0005295176101104038,0.00048419719881261954,0.00048419725235741184,1.1465426250842795e-05,1.1465425377152918e-05,6.2120331284548295e-06,6.21203555515795e-06,2.7822108500523644e-07,2.782211653603593e-07,0.005471539313373868,0.0054715393085758655,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335798676414063,4.6881862058724705e-05
485,246.75880362321436,4.7215058765319713e-08,157.90992829114208,0.000978738765642395,0.0013962612353576038,0.000375,0.0021351080900468018,0.002864921909953198,0.006689312226283646,6.206195943640764e-05,0.000290583079373693,1.47248492587451e-10,0.003008519321426641,0.0008662037862171056,1.7002675820581434e-05,0.0008404190336890843,6.63223875763998e-08,1.2751550246727157e-06,2.066196360910149e-05,2.256550288832035e-05,1.0768217186492551e-05,0.008068572932093128,9.874640686996882e-10,0.12555787450112638,0.002011504695791958,6.69e-05,0.0214,0.0006236583999145148,0.0023054080896463373,0.00039776152723732514,4.5127952126935694e-05,0.0037444940406354296,6.3096e-08,0.001003,0.13,0.0022983749169763596,0.0004047946999074128,0.0037463222327385245,6.3096e-08,0.0004,0.11,0.0001842256090131251,0.00015310194247684496,0.00015375,0.0005294857921971846,0.0005294857988053415,0.0004839429059085902,0.00048394295799050486,1.1469546802845846e-05,1.146954596485492e-05,6.2005104888445004e-06,6.200512848450794e-06,2.778391676519425e-07,2.7783924586400756e-07,0.005471562137701205,0.00547156213301873,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335839124247496,4.68809767504055e-05
486,267.73239596103565,4.721578490329442e-08,157.9104177451374,0.00097873567207736,0.0013962643289226388,0.000375,0.0021351015617971578,0.002864928438202842,0.006689141096823468,6.206238478059935e-05,0.0002905862956657716,1.472487222043146e-10,0.0030085193168046492,0.0008662083512448688,1.700270605817473e-05,0.0008415168955672102,6.632268481183139e-08,1.2751593494285092e-06,2.0662271584592936e-05,2.2565459522417203e-05,1.0768293727706282e-05,0.00806848859993005,9.861657335053064e-10,0.1255595823943066,0.0020115192669553296,6.69e-05,0.0214,0.0006236550412925694,0.00230541231415024,0.00039775816576693345,4.512710668793314e-05,0.0037444975871527364,6.3096e-08,0.001003,0.13,0.002298379136639481,0.00040479134327779925,0.003746325780577559,6.3096e-08,0.0004,0.11,0.00018422276303924268,0.00015310194141984063,0.00015375,0.0005294539613804534,0.0005294539679925982,0.0004836955587175065,0.0004836956093766621,1.1473498054443008e-05,1.1473497251091934e-05,6.189305613223457e-06,6.189307907888792e-06,2.77467481646296e-07,2.7746755777949365e-07,0.005471584413451757,0.005471584408881648,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335878579298461,4.6880113194045505e-05
487,288.70598829885694,4.7216493690264446e-08,157.9108954479309,0.000978732651826448,0.0013962673491735508,0.000375,0.0021350951882190376,0.0028649348117809623,0.006688974090385659,6.206279914204251e-05,0.0002905894330513891,1.472489463230294e-10,0.0030085193122941743,0.0008662128067873162,1.700273556971229e-05,0.0008425883937495226,6.632297483884001e-08,1.2751635698827752e-06,2.066257200604781e-05,2.256541715514461e-05,1.0768368321281571e-05,0.008068406283336927,9.849018519185269e-10,0.12556124927621812,0.0020115334890726715,6.69e-05,0.0214,0.0006236517623143938,0.002305416435328735,0.00039775488650566515,4.5126281934627914e-05,0.003744501064495681,6.3096e-08,0.001003,0.13,0.002298383253094717,0.00040478806873978833,0.0037463292592099305,6.3096e-08,0.0004,0.11,0.00018421998515477778,0.00015310194038815447,0.00015375,0.00052942211167215,0.0005294221182881582,0.0004834549654511104,0.00048345501472634524,1.1477285068359255e-05,1.1477284298622523e-05,6.178408257740823e-06,6.17841048953837e-06,2.7710571300802975e-07,2.7710578712734356e-07,0.0054716061557691514,0.005471606151308337,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335917069951169,4.6879270766763736e-05
488,311.9946484159725,4.7217260950637394e-08,157.91141249829485,0.0009787293817419959,0.001396270619258003,0.000375,0.0021350882873766783,0.0028649417126233217,0.00668879334393447,6.206324677861767e-05,0.0002905928269869729,1.4724918891904164e-10,0.003008519307412775,0.0008662176294502299,1.7002767511949087e-05,0.0008437481423448276,6.632328867526767e-08,1.2751681374543345e-06,2.0662896995247542e-05,2.2565371251006335e-05,1.0768448937114603e-05,0.008068317176339917,9.835375032058982e-10,0.1255630534466467,0.002011548883509859,6.69e-05,0.0214,0.0006236482121513242,0.0023054208938500754,0.0003977513388088909,4.5125389678671756e-05,0.003744504846006083,6.3096e-08,0.001003,0.13,0.0022983877065051723,0.0004047845261538955,0.0037463330421153396,6.3096e-08,0.0004,0.11,0.00018421697819546003,0.00015310193927142143,0.00015375,0.0005293867249646684,0.0005293867315848248,0.0004831955076362609,0.00048319555541884325,1.1481303502892439e-05,1.1481302769317492e-05,6.166656586509173e-06,6.166658750840952e-06,2.767152266824694e-07,2.767152986350079e-07,0.005471629690513205,0.005471629686170268,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335958711977166,4.687835939040143e-05
489,335.2833085330881,4.7218008015581954e-08,157.9119158774863,0.0009787261970646958,0.001396273803935303,0.000375,0.0021350815667251738,0.002864948433274826,0.0066886173924848745,6.206368172758194e-05,0.00029059612932040894,1.4724942511595258e-10,0.0030085193026610454,0.0008662223247178113,1.700279860941952e-05,0.000844877218274949,6.632359413521417e-08,1.275172583730602e-06,2.0663213214756877e-05,2.256532651372862e-05,1.0768527299865873e-05,0.008068230415307595,9.822128453332388e-10,0.1255648099017309,0.0020115638717690494,6.69e-05,0.0214,0.0006236447547598795,0.0023054252323833776,0.00039774788657943774,4.512452144343368e-05,0.003744508545192302,6.3096e-08,0.001003,0.13,0.0022983920400641545,0.00040478107889876025,0.0037463367426590504,6.3096e-08,0.0004,0.11,0.00018421405047850314,0.00015310193818415428,0.00015375,0.0005293513164647558,0.000529351323088917,0.0004829439099240856,0.0004829439562588063,1.1485131778764168e-05,1.1485131080167988e-05,6.155259288693197e-06,6.155261387912008e-06,2.763361445015368e-07,2.7633621435838973e-07,0.005471652604522039,0.005471652600293442,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004335999234013866,4.687747254961254e-05
490,358.57196865020364,4.7218735487382016e-08,157.91240599623504,0.0009787230952819248,0.001396276905718074,0.000375,0.002135075020966477,0.002864954979033523,0.006688446091189931,6.206410441181152e-05,0.0002905993428952128,1.4724965510457848e-10,0.003008519298035066,0.0008662268964055188,1.7002828887425894e-05,0.0008459765422410855,6.632389147559994e-08,1.275176912376216e-06,2.0663520936948016e-05,2.2565282910835826e-05,1.0768603483106297e-05,0.008068145930244108,9.809265032587307e-10,0.12556652007315966,0.0020115784660070493,6.69e-05,0.0214,0.0006236413874065441,0.0023054294546364174,0.00039774452686766593,4.5123676486245346e-05,0.003744512163663465,6.3096e-08,0.001003,0.13,0.002298396257475265,0.0004047777240289145,0.003746340362451347,6.3096e-08,0.0004,0.11,0.0001842111996362693,0.0001531019371254739,0.00015375,0.0005293158869261051,0.0005293158935541318,0.00048269993740559933,0.0004826999823357256,1.1488776099984457e-05,1.1488775435224433e-05,6.144204101699645e-06,6.144206138049486e-06,2.759680783735156e-07,2.7596814620457487e-07,0.005471674916364213,0.005471674912246535,1.5e-05,6.25e-05,7.08405956e-05,7.08405956e-05,0.00725,9.125e-05,0.004336038670637197,4.687660948580507e-05
